day,hour,cost
15/8/2022,24,475.42
16/8/2022,1,329.79
16/8/2022,2,339.71
16/8/2022,3,349.78
16/8/2022,4,340.48
16/8/2022,5,338.2
16/8/2022,6,409.22
16/8/2022,7,416.78
16/8/2022,8,514.41
16/8/2022,9,514.9
16/8/2022,10,488.44
16/8/2022,11,450
16/8/2022,12,424.95
16/8/2022,13,417.08
16/8/2022,14,410.06
16/8/2022,15,410.09
16/8/2022,16,418.06
16/8/2022,17,442.53
16/8/2022,18,506.91
16/8/2022,19,600.05
16/8/2022,20,650
16/8/2022,21,604
16/8/2022,22,560.46
16/8/2022,23,437.94
16/8/2022,24,498.65
17/8/2022,1,523.94
17/8/2022,2,483.88
17/8/2022,3,472.13
17/8/2022,4,460.73
17/8/2022,5,467.15
17/8/2022,6,492.65
17/8/2022,7,550.19
17/8/2022,8,597.18
17/8/2022,9,616.33
17/8/2022,10,575.1
17/8/2022,11,549.97
17/8/2022,12,526.89
17/8/2022,13,511.39
17/8/2022,14,495.95
17/8/2022,15,504.4
17/8/2022,16,514.54
17/8/2022,17,541.6
17/8/2022,18,593.3
17/8/2022,19,676.04
17/8/2022,20,747.93
17/8/2022,21,681
17/8/2022,22,629.09
17/8/2022,23,552.03
17/8/2022,24,509.36
18/8/2022,1,523.92
18/8/2022,2,479.9
18/8/2022,3,480
18/8/2022,4,476.49
18/8/2022,5,481.25
18/8/2022,6,503.54
18/8/2022,7,550
18/8/2022,8,598.9
18/8/2022,9,620.83
18/8/2022,10,613.59
18/8/2022,11,610.08
18/8/2022,12,578.28
18/8/2022,13,561.86
18/8/2022,14,562.98
18/8/2022,15,543.32
18/8/2022,16,543.44
18/8/2022,17,586.04
18/8/2022,18,592.88
18/8/2022,19,641.79
18/8/2022,20,657.69
18/8/2022,21,646.92
18/8/2022,22,600.06
18/8/2022,23,562.49
18/8/2022,24,524.93
19/8/2022,1,510.09
19/8/2022,2,467.63
19/8/2022,3,450.1
19/8/2022,4,438.86
19/8/2022,5,439.39
19/8/2022,6,469.62
19/8/2022,7,530.07
19/8/2022,8,571.56
19/8/2022,9,588.25
19/8/2022,10,574.59
19/8/2022,11,565.59
19/8/2022,12,548.41
19/8/2022,13,538.13
19/8/2022,14,493.22
19/8/2022,15,471.6
19/8/2022,16,470.38
19/8/2022,17,490.86
19/8/2022,18,517.42
19/8/2022,19,545.56
19/8/2022,20,568.99
19/8/2022,21,569.4
19/8/2022,22,550
19/8/2022,23,530.58
19/8/2022,24,504.93
20/8/2022,1,512.09
20/8/2022,2,500.05
20/8/2022,3,480.09
20/8/2022,4,460.04
20/8/2022,5,452.61
20/8/2022,6,452.15
20/8/2022,7,471.69
20/8/2022,8,475.03
20/8/2022,9,484.93
20/8/2022,10,480.02
20/8/2022,11,464.5
20/8/2022,12,443.19
20/8/2022,13,434.11
20/8/2022,14,394.74
20/8/2022,15,388.21
20/8/2022,16,377.54
20/8/2022,17,417.53
20/8/2022,18,402.56
20/8/2022,19,475.06
20/8/2022,20,529.91
20/8/2022,21,551.72
20/8/2022,22,540.01
20/8/2022,23,513.36
20/8/2022,24,461.45
21/8/2022,1,430.27
21/8/2022,2,381
21/8/2022,3,374.94
21/8/2022,4,344.27
21/8/2022,5,323
21/8/2022,6,324.07
21/8/2022,7,365.99
21/8/2022,8,348.35
21/8/2022,9,332
21/8/2022,10,317.26
21/8/2022,11,254.52
21/8/2022,12,279.75
21/8/2022,13,278.38
21/8/2022,14,222.95
21/8/2022,15,189.43
21/8/2022,16,236.13
21/8/2022,17,319.77
21/8/2022,18,455
21/8/2022,19,530
21/8/2022,20,592
21/8/2022,21,623.89
21/8/2022,22,609.4
21/8/2022,23,593.98
21/8/2022,24,569.29
22/8/2022,1,504.25
22/8/2022,2,477.42
22/8/2022,3,458.52
22/8/2022,4,443.3
22/8/2022,5,450.02
22/8/2022,6,497.08
22/8/2022,7,561.94
22/8/2022,8,599.9
22/8/2022,9,610
22/8/2022,10,595.59
22/8/2022,11,583.46
22/8/2022,12,567.5
22/8/2022,13,543.07
22/8/2022,14,543.29
22/8/2022,15,558.11
22/8/2022,16,577.2
22/8/2022,17,586.67
22/8/2022,18,613.55
22/8/2022,19,640
22/8/2022,20,676.22
22/8/2022,21,679.97
22/8/2022,22,627.98
22/8/2022,23,588.86
22/8/2022,24,545
23/8/2022,1,550
23/8/2022,2,504.73
23/8/2022,3,507
23/8/2022,4,500.57
23/8/2022,5,503.32
23/8/2022,6,531.02
23/8/2022,7,627.95
23/8/2022,8,668.21
23/8/2022,9,680
23/8/2022,10,640.1
23/8/2022,11,614.01
23/8/2022,12,596.21
23/8/2022,13,584.32
23/8/2022,14,569.05
23/8/2022,15,563.55
23/8/2022,16,576.27
23/8/2022,17,604.43
23/8/2022,18,648.15
23/8/2022,19,713.65
23/8/2022,20,794.95
23/8/2022,21,771
23/8/2022,22,708.83
23/8/2022,23,644
23/8/2022,24,599.99
24/8/2022,1,581.8
24/8/2022,2,550
24/8/2022,3,550.19
24/8/2022,4,535.98
24/8/2022,5,539.01
24/8/2022,6,574.18
24/8/2022,7,648
24/8/2022,8,683.25
24/8/2022,9,694.26
24/8/2022,10,649.92
24/8/2022,11,598.47
24/8/2022,12,586.57
24/8/2022,13,578.96
24/8/2022,14,557.63
24/8/2022,15,557.91
24/8/2022,16,603.65
24/8/2022,17,622.8
24/8/2022,18,672.33
24/8/2022,19,750
24/8/2022,20,850
24/8/2022,21,783.56
24/8/2022,22,726.52
24/8/2022,23,659.37
24/8/2022,24,579.87
25/8/2022,1,537
25/8/2022,2,522.92
25/8/2022,3,520.07
25/8/2022,4,513.06
25/8/2022,5,518.6
25/8/2022,6,530.07
25/8/2022,7,607.28
25/8/2022,8,660.12
25/8/2022,9,690.64
25/8/2022,10,640.43
25/8/2022,11,599.36
25/8/2022,12,583.68
25/8/2022,13,575.73
25/8/2022,14,563.58
25/8/2022,15,580.28
25/8/2022,16,580.17
25/8/2022,17,612.51
25/8/2022,18,686.8
25/8/2022,19,714.23
25/8/2022,20,766.79
25/8/2022,21,760
25/8/2022,22,710
25/8/2022,23,673.4
25/8/2022,24,626.73
26/8/2022,1,607.15
26/8/2022,2,580.07
26/8/2022,3,572.53
26/8/2022,4,571.04
26/8/2022,5,569.21
26/8/2022,6,598.99
26/8/2022,7,750
26/8/2022,8,769.23
26/8/2022,9,803
26/8/2022,10,781.62
26/8/2022,11,763.2
26/8/2022,12,750.03
26/8/2022,13,711.59
26/8/2022,14,698.11
26/8/2022,15,677.09
26/8/2022,16,684.78
26/8/2022,17,693.32
26/8/2022,18,750.09
26/8/2022,19,770
26/8/2022,20,780.78
26/8/2022,21,778.62
26/8/2022,22,770
26/8/2022,23,747.74
26/8/2022,24,700
27/8/2022,1,685.14
27/8/2022,2,644.2
27/8/2022,3,636.8
27/8/2022,4,587.9
27/8/2022,5,563.47
27/8/2022,6,573.1
27/8/2022,7,580.9
27/8/2022,8,636
27/8/2022,9,682.59
27/8/2022,10,685.95
27/8/2022,11,660.75
27/8/2022,12,604.67
27/8/2022,13,601.94
27/8/2022,14,552.29
27/8/2022,15,534.79
27/8/2022,16,532.62
27/8/2022,17,542.49
27/8/2022,18,624.04
27/8/2022,19,700
27/8/2022,20,728.12
27/8/2022,21,715.18
27/8/2022,22,670.36
27/8/2022,23,659.94
27/8/2022,24,577
28/8/2022,1,585.03
28/8/2022,2,491.4
28/8/2022,3,467.7
28/8/2022,4,430
28/8/2022,5,425.97
28/8/2022,6,409.92
28/8/2022,7,427.29
28/8/2022,8,441.91
28/8/2022,9,467.45
28/8/2022,10,437.62
28/8/2022,11,368.5
28/8/2022,12,391.89
28/8/2022,13,311.38
28/8/2022,14,254.88
28/8/2022,15,190.69
28/8/2022,16,392.77
28/8/2022,17,323.18
28/8/2022,18,446.85
28/8/2022,19,598.47
28/8/2022,20,697.43
28/8/2022,21,710.86
28/8/2022,22,650.6
28/8/2022,23,606.7
28/8/2022,24,590.03
29/8/2022,1,590.85
29/8/2022,2,544.14
29/8/2022,3,523.3
29/8/2022,4,524.37
29/8/2022,5,519.74
29/8/2022,6,578.77
29/8/2022,7,705.21
29/8/2022,8,769.92
29/8/2022,9,776.93
29/8/2022,10,680.42
29/8/2022,11,735.74
29/8/2022,12,479.78
29/8/2022,13,586.64
29/8/2022,14,520.38
29/8/2022,15,573.9
29/8/2022,16,688.05
29/8/2022,17,739.82
29/8/2022,18,797.88
29/8/2022,19,795
29/8/2022,20,871
29/8/2022,21,860.89
29/8/2022,22,800
29/8/2022,23,762.57
29/8/2022,24,625.64
30/8/2022,1,617.49
30/8/2022,2,595.07
30/8/2022,3,585.01
30/8/2022,4,584.96
30/8/2022,5,597.91
30/8/2022,6,612.55
30/8/2022,7,763.19
30/8/2022,8,778.06
30/8/2022,9,791.31
30/8/2022,10,763.22
30/8/2022,11,711.66
30/8/2022,12,669.36
30/8/2022,13,678.82
30/8/2022,14,681.48
30/8/2022,15,634.45
30/8/2022,16,679.2
30/8/2022,17,687.94
30/8/2022,18,783.79
30/8/2022,19,826.79
30/8/2022,20,795.37
30/8/2022,21,853.69
30/8/2022,22,647.88
30/8/2022,23,601.48
30/8/2022,24,548.51
31/8/2022,1,551.18
31/8/2022,2,532.52
31/8/2022,3,542.31
31/8/2022,4,501.93
31/8/2022,5,541.83
31/8/2022,6,503.45
31/8/2022,7,649.99
31/8/2022,8,739.3
31/8/2022,9,744.41
31/8/2022,10,587.63
31/8/2022,11,687.63
31/8/2022,12,687.02
31/8/2022,13,654.23
31/8/2022,14,650.18
31/8/2022,15,631.62
31/8/2022,16,632.9
31/8/2022,17,634.1
31/8/2022,18,698.83
31/8/2022,19,732.56
31/8/2022,20,755.88
31/8/2022,21,742.88
31/8/2022,22,691.94
31/8/2022,23,595.05
31/8/2022,24,539.87
1/9/2022,1,499.1
1/9/2022,2,489.33
1/9/2022,3,491.4
1/9/2022,4,484.34
1/9/2022,5,496.31
1/9/2022,6,532.8
1/9/2022,7,646.91
1/9/2022,8,671.75
1/9/2022,9,672.08
1/9/2022,10,619.13
1/9/2022,11,586.36
1/9/2022,12,601.12
1/9/2022,13,593.45
1/9/2022,14,593.65
1/9/2022,15,599.38
1/9/2022,16,619.57
1/9/2022,17,614.9
1/9/2022,18,658.87
1/9/2022,19,693.72
1/9/2022,20,737.08
1/9/2022,21,710.71
1/9/2022,22,644.64
1/9/2022,23,575.71
1/9/2022,24,501.5
2/9/2022,1,456.05
2/9/2022,2,418.74
2/9/2022,3,395.35
2/9/2022,4,362.68
2/9/2022,5,391.73
2/9/2022,6,445.42
2/9/2022,7,532.11
2/9/2022,8,566.1
2/9/2022,9,582.35
2/9/2022,10,524.63
2/9/2022,11,490.9
2/9/2022,12,463.16
2/9/2022,13,380.4
2/9/2022,14,379.77
2/9/2022,15,366.53
2/9/2022,16,423.65
2/9/2022,17,449.64
2/9/2022,18,522.51
2/9/2022,19,551.7
2/9/2022,20,597.51
2/9/2022,21,558.67
2/9/2022,22,400.16
2/9/2022,23,349.98
2/9/2022,24,192.19
3/9/2022,1,265.96
3/9/2022,2,220.86
3/9/2022,3,251.08
3/9/2022,4,250.03
3/9/2022,5,243.03
3/9/2022,6,291.67
3/9/2022,7,275
3/9/2022,8,370.08
3/9/2022,9,400.62
3/9/2022,10,356.52
3/9/2022,11,220.71
3/9/2022,12,163.4
3/9/2022,13,172.55
3/9/2022,14,109.72
3/9/2022,15,72.38
3/9/2022,16,215.82
3/9/2022,17,326.53
3/9/2022,18,410.65
3/9/2022,19,453.63
3/9/2022,20,530
3/9/2022,21,509.45
3/9/2022,22,405.3
3/9/2022,23,375.63
3/9/2022,24,309.93
4/9/2022,1,230.5
4/9/2022,2,213.03
4/9/2022,3,215.72
4/9/2022,4,205.41
4/9/2022,5,221.01
4/9/2022,6,248.63
4/9/2022,7,211.07
4/9/2022,8,226.39
4/9/2022,9,209.95
4/9/2022,10,191.98
4/9/2022,11,184.03
4/9/2022,12,167.15
4/9/2022,13,159.78
4/9/2022,14,135.62
4/9/2022,15,154.81
4/9/2022,16,167.19
4/9/2022,17,249.4
4/9/2022,18,375
4/9/2022,19,455.47
4/9/2022,20,509.93
4/9/2022,21,509.93
4/9/2022,22,445
4/9/2022,23,409.67
4/9/2022,24,334.46
5/9/2022,1,300.18
5/9/2022,2,220
5/9/2022,3,220.07
5/9/2022,4,222.88
5/9/2022,5,239.33
5/9/2022,6,367.52
5/9/2022,7,459.9
5/9/2022,8,506.5
5/9/2022,9,519.93
5/9/2022,10,479.2
5/9/2022,11,435.95
5/9/2022,12,398.33
5/9/2022,13,394.93
5/9/2022,14,360
5/9/2022,15,305.99
5/9/2022,16,386.05
5/9/2022,17,398.96
5/9/2022,18,506.09
5/9/2022,19,568.99
5/9/2022,20,600.63
5/9/2022,21,529.17
5/9/2022,22,443.52
5/9/2022,23,402.51
5/9/2022,24,245.03
6/9/2022,1,288
6/9/2022,2,357.58
6/9/2022,3,339.15
6/9/2022,4,346.85
6/9/2022,5,361.88
6/9/2022,6,410.4
6/9/2022,7,535.26
6/9/2022,8,561.63
6/9/2022,9,566.79
6/9/2022,10,518.43
6/9/2022,11,478.66
6/9/2022,12,429.35
6/9/2022,13,372.09
6/9/2022,14,362.92
6/9/2022,15,404.81
6/9/2022,16,451.37
6/9/2022,17,496.67
6/9/2022,18,550.07
6/9/2022,19,580.04
6/9/2022,20,662.2
6/9/2022,21,609.12
6/9/2022,22,551.34
6/9/2022,23,521.47
6/9/2022,24,510.04
7/9/2022,1,415.26
7/9/2022,2,399.83
7/9/2022,3,413.06
7/9/2022,4,375.01
7/9/2022,5,405.89
7/9/2022,6,416.76
7/9/2022,7,484.68
7/9/2022,8,519.9
7/9/2022,9,524.77
7/9/2022,10,501.14
7/9/2022,11,478.38
7/9/2022,12,455.33
7/9/2022,13,428.83
7/9/2022,14,421.91
7/9/2022,15,425.94
7/9/2022,16,442.62
7/9/2022,17,460.04
7/9/2022,18,524.61
7/9/2022,19,576.46
7/9/2022,20,632.9
7/9/2022,21,599.98
7/9/2022,22,553.49
7/9/2022,23,486.94
7/9/2022,24,439.69
8/9/2022,1,444.08
8/9/2022,2,408.86
8/9/2022,3,401.07
8/9/2022,4,383.85
8/9/2022,5,379.88
8/9/2022,6,404.13
8/9/2022,7,502.35
8/9/2022,8,520
8/9/2022,9,524.06
8/9/2022,10,510.47
8/9/2022,11,485.24
8/9/2022,12,489.58
8/9/2022,13,465.01
8/9/2022,14,428.78
8/9/2022,15,445.4
8/9/2022,16,426.57
8/9/2022,17,428.65
8/9/2022,18,452.27
8/9/2022,19,504.91
8/9/2022,20,535
8/9/2022,21,512.19
8/9/2022,22,501.38
8/9/2022,23,447.24
8/9/2022,24,417.43
9/9/2022,1,300.01
9/9/2022,2,238.2
9/9/2022,3,229.24
9/9/2022,4,215.74
9/9/2022,5,226.87
9/9/2022,6,278.7
9/9/2022,7,407.35
9/9/2022,8,450
9/9/2022,9,455.53
9/9/2022,10,408.75
9/9/2022,11,358.75
9/9/2022,12,346.53
9/9/2022,13,373.54
9/9/2022,14,333.25
9/9/2022,15,331.65
9/9/2022,16,349.38
9/9/2022,17,409.49
9/9/2022,18,409.65
9/9/2022,19,446.4
9/9/2022,20,480.55
9/9/2022,21,465
9/9/2022,22,419.95
9/9/2022,23,398.29
9/9/2022,24,375.44
10/9/2022,1,400.85
10/9/2022,2,359.09
10/9/2022,3,352.09
10/9/2022,4,348.07
10/9/2022,5,348.09
10/9/2022,6,356.04
10/9/2022,7,381.3
10/9/2022,8,411.07
10/9/2022,9,427.72
10/9/2022,10,429.18
10/9/2022,11,419.9
10/9/2022,12,418.36
10/9/2022,13,399.98
10/9/2022,14,355
10/9/2022,15,348.99
10/9/2022,16,353.39
10/9/2022,17,371.98
10/9/2022,18,436.24
10/9/2022,19,469.52
10/9/2022,20,491.86
10/9/2022,21,483.98
10/9/2022,22,459.95
10/9/2022,23,443.97
10/9/2022,24,437.01
11/9/2022,1,421.45
11/9/2022,2,385.07
11/9/2022,3,385.06
11/9/2022,4,369.22
11/9/2022,5,358.54
11/9/2022,6,369.02
11/9/2022,7,379.02
11/9/2022,8,385.01
11/9/2022,9,402.13
11/9/2022,10,402.13
11/9/2022,11,388.5
11/9/2022,12,380.04
11/9/2022,13,360
11/9/2022,14,295
11/9/2022,15,251.8
11/9/2022,16,297
11/9/2022,17,343.1
11/9/2022,18,404.32
11/9/2022,19,459.99
11/9/2022,20,505.94
11/9/2022,21,517.2
11/9/2022,22,484.94
11/9/2022,23,452.86
11/9/2022,24,400
12/9/2022,1,347.09
12/9/2022,2,345.33
12/9/2022,3,344.92
12/9/2022,4,349.9
12/9/2022,5,353.39
12/9/2022,6,389.05
12/9/2022,7,465.72
12/9/2022,8,502.65
12/9/2022,9,501.09
12/9/2022,10,466.69
12/9/2022,11,407.24
12/9/2022,12,407.45
12/9/2022,13,396.55
12/9/2022,14,384.34
12/9/2022,15,401
12/9/2022,16,399.2
12/9/2022,17,426.08
12/9/2022,18,471.71
12/9/2022,19,515
12/9/2022,20,591.87
12/9/2022,21,519.26
12/9/2022,22,451.37
12/9/2022,23,371.35
12/9/2022,24,362.07
13/9/2022,1,345.06
13/9/2022,2,326.02
13/9/2022,3,345.99
13/9/2022,4,325.49
13/9/2022,5,345.31
13/9/2022,6,369.31
13/9/2022,7,431.57
13/9/2022,8,496.05
13/9/2022,9,525.53
13/9/2022,10,468.29
13/9/2022,11,435.02
13/9/2022,12,429.69
13/9/2022,13,360.1
13/9/2022,14,358.75
13/9/2022,15,372.34
13/9/2022,16,412.8
13/9/2022,17,457.28
13/9/2022,18,545.14
13/9/2022,19,519.79
13/9/2022,20,588.12
13/9/2022,21,521.15
13/9/2022,22,459.13
13/9/2022,23,434.66
13/9/2022,24,397.46
14/9/2022,1,345.08
14/9/2022,2,356.29
14/9/2022,3,344.47
14/9/2022,4,335.64
14/9/2022,5,347.77
14/9/2022,6,377.21
14/9/2022,7,464.8
14/9/2022,8,505.72
14/9/2022,9,567.62
14/9/2022,10,540
14/9/2022,11,505.54
14/9/2022,12,502.87
14/9/2022,13,484.83
14/9/2022,14,454.9
14/9/2022,15,443.03
14/9/2022,16,454.08
14/9/2022,17,485.67
14/9/2022,18,502.66
14/9/2022,19,550.64
14/9/2022,20,630
14/9/2022,21,540
14/9/2022,22,460.34
14/9/2022,23,421.67
14/9/2022,24,349.5
15/9/2022,1,391.63
15/9/2022,2,338.77
15/9/2022,3,317.25
15/9/2022,4,301.87
15/9/2022,5,286.26
15/9/2022,6,347.57
15/9/2022,7,450
15/9/2022,8,468.47
15/9/2022,9,500.1
15/9/2022,10,469.47
15/9/2022,11,425.26
15/9/2022,12,386.72
15/9/2022,13,338.07
15/9/2022,14,290.84
15/9/2022,15,337.82
15/9/2022,16,334.82
15/9/2022,17,346.52
15/9/2022,18,407.91
15/9/2022,19,457.8
15/9/2022,20,490.65
15/9/2022,21,460.03
15/9/2022,22,420.89
15/9/2022,23,357.71
15/9/2022,24,202.51
16/9/2022,1,239.93
16/9/2022,2,164.62
16/9/2022,3,141.81
16/9/2022,4,141.81
16/9/2022,5,145.28
16/9/2022,6,261.22
16/9/2022,7,355
16/9/2022,8,449.24
16/9/2022,9,458.18
16/9/2022,10,380.48
16/9/2022,11,310
16/9/2022,12,195.46
16/9/2022,13,140
16/9/2022,14,142.71
16/9/2022,15,160.23
16/9/2022,16,149.74
16/9/2022,17,154.9
16/9/2022,18,317.5
16/9/2022,19,415.2
16/9/2022,20,450.1
16/9/2022,21,419.87
16/9/2022,22,390
16/9/2022,23,183.87
16/9/2022,24,142.71
17/9/2022,1,131.29
17/9/2022,2,125.37
17/9/2022,3,119.58
17/9/2022,4,111.54
17/9/2022,5,125.37
17/9/2022,6,125.25
17/9/2022,7,121.69
17/9/2022,8,158.66
17/9/2022,9,184
17/9/2022,10,210
17/9/2022,11,216.83
17/9/2022,12,211.71
17/9/2022,13,138.05
17/9/2022,14,97.26
17/9/2022,15,114.87
17/9/2022,16,132.77
17/9/2022,17,200
17/9/2022,18,156.23
17/9/2022,19,239.61
17/9/2022,20,287.14
17/9/2022,21,186.21
17/9/2022,22,137.52
17/9/2022,23,118.6
17/9/2022,24,88.66
18/9/2022,1,87.86
18/9/2022,2,59.13
18/9/2022,3,46.98
18/9/2022,4,50.23
18/9/2022,5,12.73
18/9/2022,6,51.22
18/9/2022,7,60.97
18/9/2022,8,60.05
18/9/2022,9,104.28
18/9/2022,10,110.55
18/9/2022,11,99.52
18/9/2022,12,87.35
18/9/2022,13,79.82
18/9/2022,14,32.75
18/9/2022,15,16.65
18/9/2022,16,40.96
18/9/2022,17,71.77
18/9/2022,18,108.35
18/9/2022,19,205.39
18/9/2022,20,245.57
18/9/2022,21,219.2
18/9/2022,22,210.31
18/9/2022,23,183.88
18/9/2022,24,111.2
19/9/2022,1,106.03
19/9/2022,2,91.59
19/9/2022,3,95.74
19/9/2022,4,89
19/9/2022,5,110.56
19/9/2022,6,179.77
19/9/2022,7,363.36
19/9/2022,8,409.32
19/9/2022,9,415.38
19/9/2022,10,356.53
19/9/2022,11,326.27
19/9/2022,12,230.73
19/9/2022,13,189.72
19/9/2022,14,149.2
19/9/2022,15,170.67
19/9/2022,16,234.19
19/9/2022,17,297.36
19/9/2022,18,350
19/9/2022,19,407.43
19/9/2022,20,442.05
19/9/2022,21,420.05
19/9/2022,22,375
19/9/2022,23,342.68
19/9/2022,24,296.69
20/9/2022,1,261.77
20/9/2022,2,260.1
20/9/2022,3,275.39
20/9/2022,4,262.47
20/9/2022,5,260.1
20/9/2022,6,278.3
20/9/2022,7,375
20/9/2022,8,433
20/9/2022,9,443.56
20/9/2022,10,408.06
20/9/2022,11,366.77
20/9/2022,12,347.7
20/9/2022,13,321.81
20/9/2022,14,311.28
20/9/2022,15,312.62
20/9/2022,16,328.04
20/9/2022,17,364.38
20/9/2022,18,420
20/9/2022,19,469.05
20/9/2022,20,583.64
20/9/2022,21,514.66
20/9/2022,22,429.9
20/9/2022,23,388.2
20/9/2022,24,354.39
21/9/2022,1,310.3
21/9/2022,2,299.58
21/9/2022,3,299.54
21/9/2022,4,299.58
21/9/2022,5,297.28
21/9/2022,6,340.13
21/9/2022,7,425
21/9/2022,8,534.75
21/9/2022,9,526.56
21/9/2022,10,425.57
21/9/2022,11,360.04
21/9/2022,12,349.12
21/9/2022,13,304.52
21/9/2022,14,307.79
21/9/2022,15,310.33
21/9/2022,16,333.9
21/9/2022,17,366.4
21/9/2022,18,409.01
21/9/2022,19,470
21/9/2022,20,574.51
21/9/2022,21,490.53
21/9/2022,22,403.66
21/9/2022,23,370
21/9/2022,24,349.39
22/9/2022,1,373.07
22/9/2022,2,339.41
22/9/2022,3,330.08
22/9/2022,4,310.94
22/9/2022,5,322.2
22/9/2022,6,360
22/9/2022,7,435.1
22/9/2022,8,536.03
22/9/2022,9,498.16
22/9/2022,10,385.97
22/9/2022,11,328.64
22/9/2022,12,297.81
22/9/2022,13,335.22
22/9/2022,14,328.55
22/9/2022,15,323.43
22/9/2022,16,350.3
22/9/2022,17,382.92
22/9/2022,18,437.74
22/9/2022,19,493.52
22/9/2022,20,600
22/9/2022,21,510
22/9/2022,22,418.38
22/9/2022,23,396.34
22/9/2022,24,378.69
23/9/2022,1,352.56
23/9/2022,2,320.42
23/9/2022,3,312.58
23/9/2022,4,300.48
23/9/2022,5,303.12
23/9/2022,6,324.57
23/9/2022,7,410.66
23/9/2022,8,463.2
23/9/2022,9,440.58
23/9/2022,10,373.76
23/9/2022,11,349.89
23/9/2022,12,338.79
23/9/2022,13,316.53
23/9/2022,14,329.82
23/9/2022,15,321.65
23/9/2022,16,329.78
23/9/2022,17,387.01
23/9/2022,18,422.09
23/9/2022,19,460.13
23/9/2022,20,458.54
23/9/2022,21,420.69
23/9/2022,22,395.51
23/9/2022,23,379.01
23/9/2022,24,367.36
24/9/2022,1,377.94
24/9/2022,2,344.12
24/9/2022,3,312.03
24/9/2022,4,307.23
24/9/2022,5,306.29
24/9/2022,6,312.74
24/9/2022,7,341.82
24/9/2022,8,373.08
24/9/2022,9,373.61
24/9/2022,10,375.15
24/9/2022,11,369.93
24/9/2022,12,363.49
24/9/2022,13,331
24/9/2022,14,298.29
24/9/2022,15,299
24/9/2022,16,317.11
24/9/2022,17,357
24/9/2022,18,374.35
24/9/2022,19,389.09
24/9/2022,20,407.47
24/9/2022,21,400.03
24/9/2022,22,369.2
24/9/2022,23,362.73
24/9/2022,24,314.97
25/9/2022,1,268.66
25/9/2022,2,230
25/9/2022,3,215.24
25/9/2022,4,215.16
25/9/2022,5,194.4
25/9/2022,6,197.6
25/9/2022,7,228.14
25/9/2022,8,239.9
25/9/2022,9,278.74
25/9/2022,10,291.6
25/9/2022,11,271.97
25/9/2022,12,277
25/9/2022,13,271.58
25/9/2022,14,238.34
25/9/2022,15,211.34
25/9/2022,16,218.59
25/9/2022,17,268.62
25/9/2022,18,333.19
25/9/2022,19,380.09
25/9/2022,20,411.77
25/9/2022,21,393.92
25/9/2022,22,369.97
25/9/2022,23,348.17
25/9/2022,24,294.43
26/9/2022,1,248.77
26/9/2022,2,179.85
26/9/2022,3,157.45
26/9/2022,4,136.26
26/9/2022,5,137.71
26/9/2022,6,191.12
26/9/2022,7,352.4
26/9/2022,8,432.07
26/9/2022,9,430.48
26/9/2022,10,381.48
26/9/2022,11,364.36
26/9/2022,12,313
26/9/2022,13,292.39
26/9/2022,14,268.66
26/9/2022,15,285.5
26/9/2022,16,288.5
26/9/2022,17,255.66
26/9/2022,18,326.4
26/9/2022,19,394.89
26/9/2022,20,449.69
26/9/2022,21,396.58
26/9/2022,22,329.7
26/9/2022,23,310
26/9/2022,24,263.91
27/9/2022,1,190.95
27/9/2022,2,180.24
27/9/2022,3,169.8
27/9/2022,4,151.3
27/9/2022,5,167.35
27/9/2022,6,222.9
27/9/2022,7,366.69
27/9/2022,8,431.97
27/9/2022,9,451.06
27/9/2022,10,437.92
27/9/2022,11,389.58
27/9/2022,12,370.57
27/9/2022,13,311.59
27/9/2022,14,300
27/9/2022,15,295.42
27/9/2022,16,295.55
27/9/2022,17,317.1
27/9/2022,18,367.03
27/9/2022,19,393.71
27/9/2022,20,415.67
27/9/2022,21,393
27/9/2022,22,351.43
27/9/2022,23,333.69
27/9/2022,24,319.71
28/9/2022,1,306.42
28/9/2022,2,275.78
28/9/2022,3,245.94
28/9/2022,4,242.98
28/9/2022,5,273.77
28/9/2022,6,307.13
28/9/2022,7,383.17
28/9/2022,8,472.63
28/9/2022,9,500.38
28/9/2022,10,429.14
28/9/2022,11,409.8
28/9/2022,12,394.11
28/9/2022,13,361.37
28/9/2022,14,352.86
28/9/2022,15,339.01
28/9/2022,16,359.2
28/9/2022,17,384.98
28/9/2022,18,435.59
28/9/2022,19,510.68
28/9/2022,20,640.42
28/9/2022,21,510
28/9/2022,22,419.99
28/9/2022,23,372.61
28/9/2022,24,361.8
29/9/2022,1,351.45
29/9/2022,2,336.51
29/9/2022,3,326.14
29/9/2022,4,315.19
29/9/2022,5,320
29/9/2022,6,345.53
29/9/2022,7,440.07
29/9/2022,8,569.93
29/9/2022,9,582.99
29/9/2022,10,490.24
29/9/2022,11,457.72
29/9/2022,12,395.21
29/9/2022,13,407.8
29/9/2022,14,340.88
29/9/2022,15,345.08
29/9/2022,16,377.46
29/9/2022,17,394.76
29/9/2022,18,445.01
29/9/2022,19,523.19
29/9/2022,20,605
29/9/2022,21,520
29/9/2022,22,424.99
29/9/2022,23,397.03
29/9/2022,24,374.46
30/9/2022,1,349.44
30/9/2022,2,336.1
30/9/2022,3,325.03
30/9/2022,4,322.42
30/9/2022,5,324.8
30/9/2022,6,348.44
30/9/2022,7,429.99
30/9/2022,8,524
30/9/2022,9,542.16
